country,year,CO2_per_capita,EDS,Control_of_Corruption,Rule_of_Law,Political_Stability,Government_Effectiveness,Regulatory_Quality,Voice_and_Accountability,Age_dependency_ratio,Tertiary_enrollment,Female_labor_participation,Population_total,Urban_population_pct,Population_growth,Life_expectancy,Mortality_rate_adult_male,Railways_route_km,Electric_power_losses,Container_port_traffic,Air_freight_million_ton_km,Mobile_cellular_subscriptions,Internet_users,Fixed_broadband_subscriptions,Secure_servers,Fixed_telephone_subscriptions,Domestic_credit_to_private_sector,Market_capitalization,Broad_money_pct_GDP,Lending_interest_rate,Inflation_consumer_prices,Inflation_GDP_deflator,GDP_per_capita_current,GDP_per_capita_constant,GDP_growth,Trade_openness,FDI_net_inflows_pct_GDP,Current_account_balance_pct_GDP,Gross_capital_formation_pct_GDP,Gross_savings_pct_GDP,Exports_pct_GDP,Imports_pct_GDP,Industry_value_added_pct_GDP,Manufacturing_value_added_pct_GDP,Services_value_added_pct_GDP,Agriculture_value_added_pct_GDP,Central_govt_debt_pct_GDP,Energy_use_per_capita,Renewable_energy_consumption_pct,Access_to_electricity_pct,Methane_emissions_kt_CO2_eq,Nitrous_oxide_emissions_kt_CO2_eq,Forest_area_pct,Agricultural_land_pct,Arable_land_pct,Research_and_development_expenditure_pct_GDP,High_tech_exports_pct_mfg_exports,Scientific_journal_articles,Patent_applications_residents,Patent_applications_nonresidents,Govt_expenditure_education_pct_GDP,Current_health_expenditure_pct_GDP,OECD,DCI,DCI_L1,CATE
BGD,2001,0.24585250469471798,1.77087068939555,0.6759053468704226,1.017451822757725,0.344406634569168,1.048352777957915,0.985452622175217,0.9942125380039216,67.829792240324,6.17244005203247,28.832,136805810.0,23.6999214768623,1.66689324749509,62.836,225.462,2855.0,13.8741950321987,486289.0,169.602,0.380101,0.129808,18.4156,2365.5882588423647,0.413,24.179592705355,1.81195893415529,40.2671476674779,12.82,2.0071737421384,3.26116013222439,394.65641001891,641.288922876274,5.07728777526728,32.0980170730117,0.145443904569924,-0.991687231894648,24.1743067306933,28.4222904329444,13.3865592080649,18.7114578649468,22.5838118742213,14.1783570229665,50.5801185568603,21.8483405815259,31.4618431575804,148.255373268618,55.9,35.0,5515103.50145508,1342919.0564,14.7278904509488,72.2363063685949,63.7858185449796,1.61714,15.6186928492244,434.28,59.0,236.0,2.17193007469177,1.77201855,0,-0.813706285632262,-0.8145090784435636,-1.352227149504163
BGD,2002,0.251538022043663,4.08281307139177,-1.44908678531647,-0.991601228713989,-1.03259038925171,-0.726736128330231,-1.05544149875641,-0.43222051858902,67.1451832030454,5.91559982299805,28.944,138933658.0,24.1132383547332,1.54340635736975,63.591,218.712,2855.0,12.708277524779,584220.0,171.582,0.773751,0.13992,18.4156,2365.5882588423647,0.436,26.2081249737496,27.2129921496854,42.740177242997,12.6091666666667,3.33256493271913,3.8928674350377,393.886422327628,655.672139362272,3.83312393993225,28.9673807211649,0.0955793676464671,1.35086830489484,24.3414161366729,30.7491764310818,12.4099689322019,16.557411788963,22.8392543728467,14.3174375493986,51.5724174972413,20.5841344226366,31.863991518402,147.979643675058,54.4,37.8,5605577.75633789,1349517.1008,14.70331796881,71.8521932857033,63.401705462088,1.61714,15.6186928492244,420.78,43.0,246.0,2.01714992523193,1.93417108,0,-0.8135681533489019,-0.813706285632262,-0.8138188030375323
BGD,2003,0.251540704265085,6.67263531952446,-1.54172050952911,-1.15194392204285,-1.1155811548233,-0.838938593864441,-1.04474914073944,-0.551806807518005,66.5127410987043,5.99128007888794,29.028,140970351.0,24.5525557512625,1.45530530506763,64.288,212.621,2855.0,11.520900974026,625160.0,175.496,0.968289,0.163878,18.4156,2365.5882588423647,0.526,26.0386276764885,58.8606120063316,43.9885771769768,12.0425,5.66870773441476,5.81581664789621,426.74880754362,676.826252046427,4.73956739963045,27.657884900158,0.44596078329809,0.218816448007947,24.6791888612834,30.164596698861,11.4311486959413,16.2267362042167,22.4741487860882,14.1454615609431,52.4004924204798,19.8127182977042,31.2044521104432,153.143093984627,52.6,40.5,5668214.55389648,1357166.3248,14.6787454866713,71.6601367442575,63.2096489206422,1.61714,15.6186928492244,493.64,58.0,260.0,2.06939005851746,1.96152198,0,-0.813240881469477,-0.8135681533489019,-0.8410215151821308
BGD,2004,0.26493028007681496,5.5313377269734,-1.59711492061615,-1.12248206138611,-1.36047637462616,-0.93288254737854,-1.17591226100922,-0.672145783901215,65.873127608104,5.55667018890381,29.104,142902856.0,25.0094809886101,1.36154790691024,64.912,207.362,2855.0,8.25602592667612,714420.0,180.432,1.94647,0.199036,18.4156,2365.5882588423647,0.581,27.9134032883374,58.8606120063316,45.6229943594212,10.3991666666667,7.5875363850469,4.5621363796936,455.614016909798,702.656357081873,5.23953291029852,26.8582341492431,0.689472335587339,-0.428022753319864,24.9918339447004,31.5774006681765,11.1465089461353,15.7117252031078,22.7797200060528,14.44207318664,52.8058618188649,19.2669595662859,48.520760036147905,154.242895346549,52.0,40.6,5609335.81244141,1381060.6892,14.6541730045325,71.6217254359684,62.5566566797265,1.61714,15.6186928492244,531.3,48.0,268.0,1.94014000892639,1.99854314,0,-0.8127606149724066,-0.813240881469477,-0.7951048761349391
BGD,2005,0.259218724383915,2.53515096593526,-1.40646660327911,-0.978551864624023,-1.86383938789368,-0.918954312801361,-1.081751704216,-0.569969236850739,65.1910648619481,6.13484001159668,29.184,144715786.0,25.4769540701509,1.2606651625389,65.509,202.65,2855.0,7.43289224952741,808924.0,183.493,6.21909,0.241637,18.4156,2365.5882588423647,0.739,29.3438304968623,4.74928024229449,47.4210681471904,10.615,7.04661816222039,4.58636070641845,480.08585075452,739.203718353409,6.53594493875502,34.396934864465,1.17065167448603,-0.250074173604546,25.8304355145863,32.3594072568242,14.3928418979283,20.0040929665367,23.2998442190711,14.743998758061,52.8799568974096,18.5710395455964,48.520760036147905,159.825599702335,50.6,44.2,9116210.52511719,2304499.6308,14.6296005223938,71.5295382960744,62.3108243066759,1.61714,15.6186928492244,593.35,50.0,294.0,4.82218980789185,2.05873919,0,-0.8121786753557703,-0.8127606149724066,-1.0246858542611081
BGD,2006,0.28806736511763903,5.45140382028822,-1.44298279285431,-0.907564043998718,-1.50709736347198,-0.838699102401733,-1.00554251670837,-0.451236516237259,64.524039740509,7.07040023803711,29.242,146405973.0,25.9479149992596,1.16116775095831,66.048,198.922,2855.0,6.01977248104009,901528.0,190.831,13.0671,1.0,18.4156,2365.5882588423647,0.775,31.1657016961389,5.36286721925589,50.4759985553139,11.6641666666667,6.76526117054757,5.87593581109938,490.388026533289,779.419570444998,6.67190498576788,38.1119244325921,0.635863899506714,1.66592495150091,26.1441457474299,35.341190936004,16.3534635652888,21.7584608673034,24.0953205119221,15.3075621798679,52.7445971888149,18.0340165108542,48.520760036147905,168.32467252269,48.6,50.5,5815124.10766492,1435517.2016,14.6050280402551,71.2913881846816,62.0726741952831,1.61714,15.6186928492244,740.2,22.0,288.0,2.13128995895386,2.10646582,0,-0.8018192595324042,-0.8121786753557703,-0.7856366165091149
BGD,2007,0.284922094029554,4.56160010906887,-1.06323993206024,-0.827155947685242,-1.54307162761688,-0.70753276348114,-0.953167855739594,-0.573499917984009,63.9122837398699,7.66305017471313,30.797,147989278.0,26.415303779311,1.07564253185597,66.458,196.69,2835.0,5.16540917005223,978007.0,89.026,23.2247,1.8,0.0295359,2365.5882588423647,0.802,32.0428330535648,10.9691992958956,50.2819117580457,12.635,9.10698496905383,6.47126010502515,537.955492792911,825.508229964537,7.05859935449848,39.9423826531735,0.817756922700044,1.07621521358966,26.1784970672047,36.3174625843949,16.9953348464905,22.9470478066831,24.5005410079343,15.9340729924007,52.8840217973928,17.8065367823955,48.520760036147905,174.011519357534,47.2,46.5,5899073.31335719,1453059.20688,14.5804555581163,71.1838365214719,61.5810094491818,1.61714,15.6186928492244,871.17,29.0,270.0,2.20221996307373,2.17268491,0,-1.3464029135865236,-0.8018192595324042,-0.75642656346952
BGD,2008,0.28952669159517397,6.27503348959966,-1.0467883348465,-0.752373576164246,-1.50833129882812,-0.738396406173706,-0.914517819881439,-0.442116975784302,63.3356883947747,8.62265968322754,32.398,149474264.0,26.87206041368,0.9984405660693,67.047,194.201,2835.0,12.5218709903184,1091200.0,84.219,29.8647,2.5,0.0334506,2365.5882588423647,0.899,34.0421917464818,12.7907617406419,51.1876270713566,12.8891666666667,8.90194489465154,7.86096609394262,613.06204104124,866.45815762135,6.01378975738535,42.6209140325589,1.4496579161576,1.01071124669571,26.2022714003991,37.3818777967604,17.6588584820757,24.9620555504832,24.7270013036793,16.124366972693,52.932121684056,17.5956955421992,48.520760036147905,180.396452212736,45.2,54.3,7870520.29224281,1932143.76848,14.5558830759776,71.0839671199201,61.48114004763,1.61714,0.435480466968654,1056.49,60.0,278.0,2.0545699596405,2.11878848,0,-1.3367224722385052,-1.3464029135865236,-0.8148506391408199
BGD,2009,0.291124995222246,11.0142138062167,-1.0752512216568,-0.784571468830109,-1.54677140712738,-0.802756428718567,-0.866342842578888,-0.289043039083481,62.7031938906288,10.4939298629761,34.041,150873714.0,27.3111249057412,0.931892491457971,67.527,193.232,2835.0,11.3188289014236,1182121.0,0.013,34.0413,3.1,0.20991,2365.5882588423647,0.818,36.1910375652522,20.4234180941606,54.8817155926531,13.3266666666667,5.42347236174679,6.76435468091874,679.211477428056,901.729626251937,5.04512479919337,40.092796223023,0.879517142536145,3.47023264645131,26.2060570157536,38.9763939167199,16.9401329056133,23.1526633174097,25.2955721814431,16.4801860604835,53.3233235281853,17.1046290519632,48.520760036147905,187.659357547152,43.1,57.1,6118914.09754633,1595741.69488,14.5313098256127,71.0301912883153,61.3735883844204,1.61714,0.306260590781621,1159.19,55.0,275.0,1.93941998481751,2.18321705,0,-1.3231948328009255,-1.3367224722385052,-0.8085670701618124
BGD,2010,0.306898926558264,12.8114683999932,-1.05408024787903,-0.801013290882111,-1.42578947544098,-0.753689587116241,-0.857593059539795,-0.268090695142746,61.9686828582303,62.461841583252,35.723,152201981.0,27.7254372588696,0.876530534249878,68.009,192.852,2835.0,10.5866222701009,1364139.0,164.424638607974,44.6275,3.7,0.272381,0.197106501524445,0.842,40.9613226292342,36.1020820041211,58.7459016095395,12.2191666666667,8.12667639169917,7.14466302810841,757.385280361508,943.66422864236,5.57178818533122,37.8028426708321,1.06896766308322,1.82909794723497,26.2466561760577,38.7817739319854,16.0241126856916,21.7787299851405,24.9564767264585,16.1212283592006,53.4982962820487,17.0011812592919,48.520760036147905,195.590116597033,40.3,55.3,8260659.02300422,2183074.81176,14.5067373434739,70.9917799800261,61.2737189828686,1.61714,0.213025597821188,1426.96,66.0,276.0,4.82218980789185,2.28807664,0,-1.336344505953782,-1.3231948328009255,-0.9348451672362873
BGD,2011,0.277740197301131,18.602300375972,-1.09738862514496,-0.733335554599762,-1.40473687648773,-0.772120714187622,-0.817078590393066,-0.315068930387497,61.0979549461299,13.2663245348367,35.02,153591076.0,28.1100162712427,0.908525895582217,68.499,192.405,2791.0,10.2194725433526,1419227.0,159.692783547366,54.9307,4.5,0.305031,0.475288030406142,0.637,42.4702411629772,37.0892339567701,59.8117683130297,13.3216666666667,11.3951651552399,7.85945085272492,837.336944695647,995.579947155662,6.46437912497728,47.4208498356898,0.983399364184761,-0.125842241657654,27.4209733686034,38.0594897855469,19.9220749554939,27.4987748801959,25.0452996007551,15.9967342498947,53.045792114203,16.8099867573503,48.520760036147905,200.299626883527,38.4,59.6,6362615.46351719,1717866.31566,14.4991441960513,70.1236844126911,60.4056234155335,1.61714,0.19506469565516,1391.46,37.0,269.0,2.13269996643066,2.36418128,0,-1.3244271078759202,-1.336344505953782,-1.1104301412318853
BGD,2012,0.257717310259217,15.2851808324725,-0.85661906003952,-0.936167359352112,-1.37908899784088,-0.807726144790649,-0.95947253704071,-0.401940673589706,60.0398362395264,13.4211598649529,34.316,155070101.0,28.4787972894576,0.958355912717609,68.989,191.543,2877.0,11.8862306191601,1435045.0,152.319036972822,62.6684,5.0,0.387219,0.715805298920905,0.62,43.0006693750914,58.8606120063316,60.7424608294873,13.9441666666667,6.21750422069284,8.16457367624635,859.680536375497,1050.39140404066,6.52145877906443,48.1109227490467,1.18850391920183,1.93195276968292,28.2623350097187,40.5995794494189,20.1615888640625,27.9493338849842,25.3099593902625,15.9142206710142,53.1515772385279,16.1775631732753,48.520760036147905,208.040539602777,37.3,65.5,6420531.1112,1718525.66436,14.4915510486287,70.0622263194284,60.3441653222709,1.61714,0.463362848345637,1921.35,67.0,287.0,2.17549991607666,2.3537879,0,-1.3151114213891724,-1.3244271078759202,-1.0311787766131288
BGD,2013,0.263894800510101,12.7279078386316,-0.893966019153595,-0.871579885482788,-1.62785887718201,-0.797781109809875,-0.923936903476715,-0.405487447977066,58.8576060722821,13.4900578063704,33.616,156532141.0,28.8407036106763,0.938408350120779,69.487,190.106,2877.0,13.1573528035196,1584873.0,225.1869,74.4595,6.63,0.974448,0.932715792854325,0.691,41.7947548053392,34.1059370512267,61.399914294208,13.5933333333333,7.53040640913172,7.17495343232414,958.262989798283,1103.15695907123,6.01360565834344,46.2964027228174,1.73532012481503,1.3723251518825,28.3896207536466,39.745387710533,19.5378741098798,26.7585286129376,26.3070701636507,16.4420194729911,53.3901814188466,15.4932779975908,48.520760036147905,218.935059190067,37.0,61.5,1597591.70392,494344.22984,14.4839579012061,69.9700391795345,59.2916954751479,1.61714,0.299089378482049,1787.42,60.0,243.0,1.96616005897522,2.29574466,0,-1.2751007229909026,-1.3151114213891724,-0.9555378446574933
BGD,2014,0.233644492312743,13.7690615945398,-0.892609238624573,-0.782356798648834,-0.895563185214996,-0.775071203708649,-0.95516049861908,-0.474044501781464,57.6363999788042,13.5777392703559,33.571,157964929.0,29.1944442321013,0.911167733810249,70.016,187.013,2791.0,12.1454532497149,1782007.0,207.73842,80.3128,11.9,1.95814,1.27876485798946,0.617,43.7361238704853,39.5969990649654,63.3375540979273,12.945,6.99163889220849,5.66878852513904,1094.46199702838,1159.40753475981,6.0610593588495,44.5140801968096,1.46870305074204,0.43715979764451,28.5778757115563,37.7792321968568,18.9896599950107,25.5244202017989,26.3110467833576,16.6127076619157,53.6357543166708,15.3516208986344,48.520760036147905,224.107149946033,35.4,62.4,1609915.22817508,511697.2248,14.4763647537835,69.900898824614,59.1457325036491,1.61714,15.6186928492244,2408.26,44.0,249.0,2.09871663086838,2.27915168,0,-1.1733868736940307,-1.2751007229909026,-0.9832522575310206
BGD,2015,0.13426772386942099,14.9012685364535,-0.844677090644836,-0.769605338573456,-1.20977377891541,-0.752009570598602,-0.92024040222168,-0.512201607227325,56.4576539922494,15.5739926180902,33.531,159383179.0,29.5395099477892,0.89381937776758,70.543,183.044,2877.0,11.9913733551246,2066344.0,57.0095471847824,82.4276,12.9,3.06992,1.97009497470244,0.542,44.4069718062837,33.5567501494932,64.5065520747659,11.7091666666667,6.19428022984984,5.87277704102323,1224.38647668165,1224.38647668165,6.55263987816197,42.0859963070382,1.4507824552936,1.32188871858147,28.886689247008,36.7309559824005,17.3366737865485,24.7493225204896,26.8313948329541,16.7886735625088,53.7138319423318,14.7829964369364,48.520760036147905,237.713163558492,33.1,74.0,1623705.57676422,524461.93056,14.4687716063609,70.3867250518553,59.6315587308904,1.61714,0.307867105131918,2182.74,41.0,299.0,1.87225417109978,2.27217698,0,-1.1261288128709417,-1.1733868736940307,-1.0751153617490894
BGD,2016,0.14000449419204,17.6065224204496,-0.88751894235611,-0.669500529766083,-1.25973296165466,-0.705847561359406,-0.811327993869781,-0.584256231784821,55.3718768318608,17.3985207411042,33.497,160811932.0,29.8753915517965,0.892432416039535,71.075,178.237,2877.0,9.29153495925529,2387953.0,53.97916179,84.5595,18.1,4.09944,23.2010147107741,0.476,37.7986426672318,26.5508730809515,54.9691444990129,10.4091666666667,5.51352572692995,27.8507377248339,1649.28380858601,1299.83091360792,7.11347821270093,31.3341501346142,0.879528340271998,0.351171861174517,30.2397639179985,37.280299201621,13.9212044814459,17.4129456531683,31.0691513830358,20.3479480962979,51.2078039865767,13.4647923176039,48.520760036147905,255.923548835134,30.2,75.9,1618324.14914352,506644.91064,14.4687716063609,70.6323269570562,59.8771606360913,1.61714,0.242933626284075,2590.98,77.0,267.0,1.28183996677399,2.38938212,0,-1.0237814095103934,-1.1261288128709417,-1.166238945124094
BGD,2017,0.09756603411046241,13.6392523084014,-0.858602941036224,-0.679660320281982,-1.25362718105316,-0.752013146877289,-0.82475745677948,-0.615438640117645,54.6436395397794,18.5175604399834,36.676,162186147.0,30.2015798381799,0.850917315689336,71.606,172.886,2877.0,8.58320075062212,2583549.0,61.74997781,93.069,21.5,4.50131,64.2040038105104,0.436,40.4489561448676,29.3392000067805,55.8375416123996,9.54,5.70207015717239,5.04759758203714,1811.08221668646,1373.75363740186,6.59024999794057,29.9997306724343,0.616341784631384,-2.03756600416726,30.9468731155675,35.2852031466044,12.8197468906003,17.179983781834,31.2482919641603,20.0750615064997,51.383900544644,12.9572760433733,48.520760036147905,260.880286120411,28.1,88.0,1661908.8478607,526330.73392,14.4687716063609,70.5794729968503,59.8243066758854,1.61714,0.426450633403232,3126.85,61.0,241.0,2.11342875356648,2.36720181,0,-0.9647918786963207,-1.0237814095103934,-1.0645135802349939
BGD,2018,0.10329957005011399,10.7937749495878,-0.926822602748871,-0.649216711521149,-0.985569059848785,-0.762283682823181,-0.849186778068542,-0.742033064365387,54.3273751721014,19.5710492453779,38.079,163523103.0,30.5175656009959,0.820955197842845,72.122,167.322,2877.0,8.71905002526529,2946955.0,50.616612,98.9289,25.6,4.92462,114.430313862134,0.887,40.0247365906979,24.0819788267218,54.8325562875275,9.65083333333333,5.54362139486476,5.80553876704575,1965.24372731467,1462.25050255713,7.31941263014136,32.5146317240884,0.75354913412869,-2.20783912081882,31.8225747704431,35.4590395013776,12.6747879443391,19.8398437797492,31.9828135899766,20.8022959266315,50.890160724185,12.4800771856196,48.520760036147905,257.873889464682,27.0,86.9,1666025.06236703,541554.58592,14.4687716063609,70.694476453868,59.7088422831682,1.61714,0.539452073551698,3182.44,69.0,299.0,2.09477473545666,2.31622243,0,-0.895501808486799,-0.9647918786963207,-0.9236899385117304
BGD,2019,0.0723557961288297,8.23176947044081,-1.017209649086,-0.643474996089935,-0.928628742694855,-0.753539621829987,-0.937222182750702,-0.741862595081329,54.1751879343991,22.7094642473405,39.376,164913055.0,30.8228396343012,0.84641125179804,72.625,161.882,2877.0,8.12370697761896,3145919.0,168.660713625,100.4,30.4,4.90289,99.0461307020236,0.879,39.0344709350066,18.3401778158872,54.8702535060565,9.55583333333333,5.59199639930629,3.65813755162172,2129.79896954606,1564.20802445636,7.88191515117722,31.5780544912404,0.543244141585063,-0.839485005371134,32.2137331126266,36.3536024154867,13.0947573353039,18.4832971559365,32.8525491977868,21.2079438820896,50.8492887427224,11.9753231358984,48.520760036147905,273.340023331257,26.1,92.2,1170365.84986352,364381.4076,14.4687716063609,72.1902127986479,60.3595298455865,1.61714,15.6186928492244,5204.89,68.0,345.0,1.13094997406006,2.25762248,0,-0.8307403375108371,-0.895501808486799,-1.182875365771302
BGD,2020,0.040851804742167604,6.72914895537017,-1.00371217727661,-0.565531194210052,-0.915816903114319,-0.779491305351257,-0.906213521957397,-0.769459009170532,54.0679893713504,22.6923019564501,40.407,166298024.0,31.1168927321524,0.836310836229073,71.421,162.579,9821.0,8.66912151499211,2897709.0,117.785203056,106.002,36.1091,6.04506,138.817043310148,0.836,39.161059242521,24.0049718864107,57.7630649896826,8.295,5.69107474746211,3.84106338588026,2248.85078828233,1604.6659234742,3.44801755122445,26.271447376215,0.407859894856915,0.31894044196432,31.3079413414304,37.1888662137067,10.4427880616037,15.8286593146113,32.9115650824449,20.5983315908994,51.5113093348259,11.9996868602485,48.520760036147905,272.076572071717,27.2,96.2,711231.97736,224614.77168,14.4687716063609,72.4437274333564,60.613044480295,1.61714,15.6186928492244,5121.48,40.0,362.0,2.13974351741877,2.27063942,0,-0.7178528277231448,-0.8307403375108371,-1.001350180501658
BRA,2001,1.97058373525975,3.04735965430186,0.484231799840927,0.7997332513332365,0.2715133428573605,0.969027400016785,0.7971816956996916,0.8686187267303465,52.8183017276819,59.9261589050293,52.957,176301203.0,81.5960450621957,1.30335503159977,69.98,227.021,5174.0,17.2379363668465,2323801.0,1467.445,16.3049,4.52849,0.187747,1734.167177747795,21.2,29.0040380203225,33.2576838644364,58.6361717166178,57.6166666666667,6.84035902487523,8.22509431643341,3176.28975052524,6823.0331851176,1.3898964044581,26.936285024943,4.14759326073982,-4.44478598177802,18.7418602932515,13.5945973387894,12.3717106723871,14.5645743525559,22.6395279128549,13.0895379354002,57.7136922473936,4.80104301895508,46.0616514241618,1086.99299318566,41.3,96.0,23430539.4,10861670.8032,65.4616708980706,27.3299083288866,5.50660792951542,1.06198,14.7126429740351,13914.7,3439.0,14410.0,3.84468007087708,8.54963303,0,-1.3105528838782565,-1.3371351203402537,-1.4494388253417385
BRA,2002,1.9184877676908498,1.92028818146267,0.0819423124194145,-0.266611307859421,0.327800273895264,-0.0346153452992439,0.182567074894905,0.472238034009933,51.7532497132855,59.9261589050293,54.57,178503484.0,81.9943491502673,1.24142062598122,70.396,224.399,5174.0,16.743955958122,3570260.0,1539.738,19.5408,9.14943,0.409516,1734.167177747795,21.7,29.6451419426432,24.8651835921558,55.0049821725667,62.875,8.45016437708331,9.79811223431311,2855.94017137049,6944.62257593723,3.05346185683619,27.6183574077173,3.25358063263725,-1.84525902808169,17.4490794845036,15.4058722749037,14.2305902741157,13.3877671336016,22.4953278210778,12.3569626673734,57.3481454732844,5.47527489476281,46.0616514241618,1103.40127916211,42.9,96.7,24741633.8848828,11301189.276,64.9889831948257,27.3423153955306,5.57564242762146,1.00968,14.7126429740351,16156.58,3481.0,13204.0,3.75037002563477,8.69686985,0,-1.240729291600378,-1.3105528838782565,-1.435495547752206
BRA,2003,1.80190360488398,4.89162556833908,0.090239018201828,-0.367893666028976,0.0042139342986047,0.0817573666572571,0.196701481938362,0.442828863859177,50.7500013938033,59.9261589050293,54.776,180622688.0,82.3540335841671,1.18021395482771,70.884,221.926,5174.0,16.2680909812016,4230474.0,1478.37,25.6741,13.2076,0.534956,1734.167177747795,21.7,27.6856699440399,42.0182496768668,56.5263637979904,67.0833333333333,14.7149197228147,14.091021527267,3090.6068907839,6941.43965883253,1.14082899877101,28.1403847215489,1.81340059419325,0.392877198829747,16.8566883977988,16.4179418266005,15.1807837057459,12.959601015803,23.0838178183236,14.4507645630532,56.3578281358252,6.16718438742418,46.0616514241618,1107.9739157885,45.1,97.0,26468334.1444141,12113679.1656,64.5162954915806,27.3547224621746,5.64467692572749,0.99939,14.7126429740351,17730.62,3866.0,12545.0,4.63170504570007,8.18899441,0,-1.1815037288353922,-1.240729291600378,-1.2146558176185769
BRA,2004,1.83805294928269,2.47350820052312,-0.0272687114775181,-0.400920122861862,-0.275992810726166,-0.0922709181904793,0.0374141857028008,0.38860946893692,49.832060271032,59.9261589050293,55.643,182675143.0,82.6816824814559,1.12991417032023,71.361,218.643,512.0,16.7483539939038,5056814.0,1499.485,35.9135,19.0737,1.72846,1734.167177747795,21.7,29.3727702559767,49.3578142021198,56.3320651091779,54.925,6.59718509985963,7.75206075946269,3663.82262497811,7258.78101654079,5.75996463685998,29.6782524803495,2.71353208011572,1.33863085372603,17.9125683419391,18.8550189366374,16.5457615138976,13.1324909664519,24.3066232905778,15.0995301563872,54.9204711079064,5.66531157678895,46.0616514241618,1157.16905577095,45.2,96.8,28651558.9702344,13130678.1856,64.0436077883357,27.3671295288186,5.71371142383353,0.96343,14.7126429740351,19960.57,4044.0,12669.0,3.97447991371155,8.12491989,0,-1.065311207037342,-1.1815037288353922,-1.381753550631954
BRA,2005,1.80622186403017,2.16330481064483,-0.153748139739037,-0.475531458854675,-0.263379752635956,-0.157670244574547,0.0369012579321861,0.457679510116577,49.0129699418087,59.9261589050293,56.859,184688101.0,82.9838799596945,1.09590612526605,71.832,215.12,5174.0,16.5941746705605,5652149.0,1530.675,46.6789,21.0227,1.75095,1734.167177747795,21.6,31.8397841553463,53.2333863775009,60.1330444582565,55.3833333333333,6.86953720898964,7.43122475743978,4827.78165890291,7409.56827992249,3.20213206216255,27.0867952052479,1.73389357182998,1.30988468509779,17.2048834481574,18.1140955418991,15.2438292651669,11.842965940081,24.1725782850314,14.7382811395678,56.0758916063079,4.65116882266178,46.0616514241618,1173.71585743449,46.1,97.1,47430586.4253515,22969088.6528,63.5709200850907,27.3795365954626,5.78274592193957,1.00246,14.7126429740351,22460.22,4054.0,14444.0,4.47908020019531,8.03539562,0,-1.038007904408936,-1.065311207037342,-1.3561210266115973
BRA,2006,1.75863179424535,1.64207158314571,-0.120479896664619,-0.402620196342468,-0.294911116361618,-0.391295492649078,-0.0412733852863312,0.500075697898865,48.2684711339596,59.9261589050293,56.546,186653106.0,83.2672101364439,1.05833842529955,72.296,211.381,5174.0,16.8241772130768,6294286.0,1412.26,53.5317,28.1784,2.55394,1734.167177747795,20.8,35.4251666759672,64.1233587852083,63.249779479687,50.8083333333333,4.18356812896909,6.77427409299591,5934.14561857454,7622.03919432148,3.96198870899485,26.0416998879446,1.753125434984,0.972710373980306,17.8164738802739,18.4098162463996,14.3743163021339,11.6673835858106,23.5440216718081,14.108945872191,57.1381272137718,4.37004377895807,46.0616514241618,1202.05933940304,46.7,97.6,26301025.3644141,11528448.2536,63.0982323818457,27.3925777744809,5.85225899542243,0.98807,14.7126429740351,28610.05,3956.0,15886.0,4.87060022354126,8.24952507,0,-0.9159980353838214,-1.038007904408936,-1.3805994056310644
BRA,2007,1.7817794320395501,1.92191164481252,-0.0839887857437134,-0.40977942943573,-0.3579480946064,-0.290289968252182,-0.0228346195071936,0.537074029445648,47.5826124507755,59.9261589050293,56.286,188552320.0,83.5382571292649,1.01236820635667,72.73,208.863,32622.0,16.1409601771999,6464724.0,1477.828,64.1626,30.88,4.03572,1734.167177747795,20.9,40.6909379439314,98.0386015500143,68.3591986273479,43.7166666666667,3.64127299102652,6.43903810176141,7409.69003822861,8003.2532101272,6.06987060733128,25.2926113757805,3.19082655934052,-0.197096994827677,19.8193259823578,19.3463603569198,13.3276751043,11.9649362714806,23.125380408552,14.1542648072939,57.7262362197187,4.41691543617235,46.0616514241618,1259.91135986965,47.2,98.1,26561058.6492969,11748298.208,62.6255446786007,27.4788170573836,5.92679711036187,1.08138,12.6278356939529,31153.54,4194.0,17469.0,4.97425985336304,8.20182991,0,-0.8343234258102076,-0.9159980353838214,-1.4044309404118112
BRA,2008,1.7984260100705298,2.28921946587562,0.0034373681992292,-0.288044780492783,-0.313424706459045,-0.148200899362564,0.0770274102687836,0.5689857006073,46.9295922668047,59.9261589050293,56.039,190367302.0,83.8036050557184,0.957984635895359,73.111,206.623,5174.0,16.6457553658542,7256291.688,1807.062,79.132,33.83,5.26189,1734.167177747795,21.7,45.7822559944444,34.906605414413,70.4894529705898,47.25,5.67859390284168,8.77855272985859,8908.33338467948,8330.76364001877,5.09419544811998,27.2575694165953,2.99060892561747,-2.09933746626458,21.6193828522601,19.2268466144152,13.534000513391,13.7235689032042,23.0852937521799,13.9551768982477,56.8048617741342,4.56785118104723,46.0616514241618,1317.23578420454,47.0,98.5,34955293.6990625,15311472.7152,62.1528569753558,27.5650563402862,6.00121558145712,1.12904,12.761526959305,35574.01,4280.0,18890.0,5.2688398361206,8.01128483,0,-0.7569785493841064,-0.8343234258102076,-1.4395436797654897
