country,year,CO2_per_capita,ICT_exports,Internet_users,Mobile_subs,GDP_per_capita,GDP_growth,Trade_openness,Gross_investment,Inflation,Energy_use,Renewable_energy,Electricity_access,Industry_VA,Manufacturing,Services,Agriculture,Population,Urban_pop,Tertiary_enroll,Forest_area,OECD
DEU,2011,639.155700317227,9.03221017911433,81.27,112.419,47630.9761883572,3.75796884489337,78.433002901442,21.2669872693317,2.07517283735874,3891.87175356307,12.5,100.0,26.2795286339924,20.1229017332202,62.0438601919976,0.924638957956395,80274983.0,80.3405762928198,,32.7375487720909,1
DEU,2012,565.681921857429,9.65342295806251,82.35,114.192,44718.0159214069,0.463512036709204,79.3316495670315,19.4724714926695,2.00848884782956,3913.43920397127,13.6,100.0,26.5450401531822,20.0472978765968,61.8201108856563,0.911412934754651,80425823.0,80.393447520218,,32.7451655477133,1
DEU,2013,576.768735134635,8.06193778631092,84.17,123.435,47206.8353514242,0.396995583779145,77.5860288576931,19.7883815690324,1.50472330251876,3986.18505186393,13.6,100.0,25.8779408891742,19.7600541430605,62.3613630655019,0.927130138706706,80645605.0,80.4732318400362,60.8984489440918,32.7189864709929,1
DEU,2014,466.194081265242,6.89297104582556,86.1937,122.309,48959.5991203133,2.18018602168017,76.8483516336234,20.139488753447,0.906794000434246,3794.44720253102,14.0,100.0,25.9859539549736,20.1102373285709,62.2965551672491,0.915606456087681,80982500.0,80.57574023743,65.1844787597656,32.7228432215535,1
DEU,2015,252.762786195578,7.90651226650454,87.5898,117.401,41929.7549110722,1.66300602334775,77.7565815686922,19.4978020945699,0.514426137125456,3780.85027551891,14.6,100.0,25.8737038512745,20.1379643216943,62.6076196214484,0.708512712866412,81686611.0,80.6974371632814,68.23291015625,32.7323281545606,1
DEU,2016,251.94797571842,8.54119625243339,84.1652,125.024,42948.9381932694,2.22222216259371,76.0059902166055,19.7122567843741,0.491747008445174,3765.21799936242,14.2,100.0,26.1732405694774,20.4130244960425,62.3594067369594,0.730531013610999,82348669.0,80.8347870684725,67.9464111328125,32.685482024273,1
DEU,2017,168.30803818445,8.97652232797755,84.3942,132.003,45553.9341495339,2.797906720551,77.4548394742448,20.6909762954118,1.50949485109628,3763.19404182465,15.2,100.0,25.9754703565139,20.092676209306,62.4900468331378,0.860007620510574,82657002.0,80.9842544038853,68.4692306518555,32.6845464693591,1
DEU,2018,162.327669122379,9.23094018156373,87.0371,128.946,48916.1686612154,1.13569604599849,79.1252260463654,21.6503641494105,1.73216879766942,3659.22924485198,16.0,100.0,25.8506477811784,19.8054472442,62.7863181160328,0.742451289010288,82905782.0,81.1423036204018,69.1634292602539,32.6836109680005,1
DEU,2019,102.975617810522,9.13282868187376,88.1345,128.292,47656.199739747,0.977734697038784,79.0732427175683,21.381259046499,1.44565976888253,3570.88159282488,17.1,100.0,25.5415743169893,19.3094694228334,63.0067735661299,0.833126017731138,83092962.0,81.3053991689039,72.705078125,32.6826755201923,1
DEU,2020,58.0417682253472,10.7433868234345,89.8129,128.425,47394.8734504469,-4.13191443239947,72.9335327120137,21.7290304632077,0.144877925813982,3349.19931383762,18.5,100.0,25.2353421894561,18.52749571104,63.8751333055131,0.728659526127881,83160871.0,81.4700055002738,72.3894195556641,32.6826755201923,1
DEU,2021,,10.3615375526681,91.4306,127.125,52349.2459994422,3.90999994204108,79.9195348609851,22.6730557200041,3.06666666666673,3467.03057027911,17.6,100.0,25.1570468778005,18.5726195842861,63.5453543127468,0.753895620719434,83196078.0,81.6325870653934,75.6655426025391,32.6826755201923,1
DEU,2022,,9.81289802513948,91.6298,124.158,50506.5179638543,1.8092581243061,88.7857542130501,23.2760146288029,6.87257438551097,3261.8564081995,,100.0,25.560348825259,18.3217735042199,63.4806825103587,0.994638278032481,83177813.0,81.7867852780995,77.3656997680664,32.685482024273,1
DNK,2000,1010.51109252036,,39.1724,62.9919,30722.0251837567,3.72400899471576,83.0420859548864,22.2944061771116,2.90328203236453,3491.17168608231,10.7,100.0,23.6797577866217,14.1574198615471,60.3119561799311,2.14953012591578,5339616.0,85.0999984741211,58.3664016723633,14.29,1
DNK,2001,1013.84938882426,,42.9575,73.8998,30768.4775471112,0.95003224600012,83.922664599029,21.7493884508849,2.33787000255262,3586.44822949877,11.1,100.0,22.8976347853224,14.0374624375818,60.9176042355906,2.30981410923114,5358783.0,85.188307882087,61.3673095703125,14.327225,1
DNK,2002,1006.68304298876,,64.25,83.2922,33257.1622586509,0.456530018779986,84.4845925538271,21.256815503883,2.42443661219697,3536.23974586372,11.9,100.0,22.6551034070512,13.9271727232541,61.5220373075856,1.7548454579579,5375931.0,85.3000030517578,64.2234725952148,14.36445,1
DNK,2003,1078.93254463221,,76.26,88.4332,40519.0974905924,0.441091006625101,80.7613001763544,20.885998901756,2.07507820646507,3729.38314390985,12.7,100.0,22.1695327851468,13.2382994993119,62.2930509504577,1.58700357166721,5390574.0,85.4199981689453,68.1712493896484,14.401675,1
DNK,2004,957.746680096349,,80.93,95.6022,46625.050098011,2.77635180744053,82.0077308240144,21.6460819600503,1.15435693124932,3598.35312921664,14.4,100.0,22.1370994736383,12.7540897055914,62.0456817526564,1.5968233470381,5404523.0,85.7130276911593,74.9665069580078,14.4389,1
DNK,2005,861.583963904878,4.69109824779351,82.74,100.547,48925.8076698784,2.35960882992528,89.3987952460671,22.1713094338111,1.81781458291254,3484.59359006274,16.1,100.0,22.1118631886264,12.0429074824813,61.7717624204858,1.13056388790591,5419432.0,86.0059706832865,80.8124618530273,14.476125,1
DNK,2006,979.937152178351,3.9490377025787,86.65,107.186,52119.1787984282,3.81648769908172,97.4298607727841,24.2627515456151,1.92422138464594,3729.69717999863,15.3,100.0,22.6855310952049,12.0833466711901,61.1392957485577,1.14680871658905,5437272.0,86.2501288149818,78.5057678222656,14.51335,1
DNK,2007,874.99929347985,4.03949718329769,85.03,115.497,58631.6566433635,0.987173815945127,100.047674594039,25.231367727118,1.69326586220315,3626.53224599977,17.7,100.0,22.0583080495124,11.9592894350094,61.664778544223,1.17038366975969,5461438.0,86.4251464366349,78.243293762207,14.550575,1
DNK,2008,779.787794658306,3.79347323904743,85.02,119.353,64616.6657583663,-0.417178439991005,104.470310168489,24.0357328016323,3.41626794258373,3502.69455323849,18.5,100.0,22.6089943597854,11.80878042447,62.4413976054736,0.841682850350501,5493621.0,86.583137512207,74.8606262207031,14.5878,1
DNK,2009,689.275456282583,4.99492435640853,86.84,123.727,58412.7472358513,-4.97447905669058,89.3948566562728,19.0326255602397,1.30470991024337,3359.26672454922,19.3,100.0,19.8459601671915,11.1608327786982,65.6486144762927,0.806945931238911,5523095.0,86.7617653139929,73.1106262207031,14.625025,1
DNK,2010,684.003553505942,4.58869451636291,88.72,115.734,58104.5445594981,1.58289703108802,94.3877282319057,17.8221551141916,2.31092436974789,3498.02225565498,21.2,100.0,19.3679354644121,10.8767726929647,65.7784928937093,1.1884393485634,5547683.0,86.8652420043945,72.4951477050781,14.66225,1
DNK,2011,518.691457878292,3.81612381618798,89.81,128.763,61809.737898222,1.3108037609606,102.012930474308,18.9874945831856,2.7586822605125,3218.55317400981,23.8,100.0,19.8459237938884,10.9708435050042,65.1652486553664,1.26832807403315,5570572.0,87.1567653955846,75.9300231933594,14.8532,1
DNK,2012,403.439813147498,4.3958472948474,92.26,130.416,58443.7747103968,-0.0054323016167074,104.362280505171,19.2269717517509,2.3979148566464,3072.08722081193,26.9,100.0,19.8506421545794,11.208563455152,64.867511994022,1.61758219917433,5591572.0,87.2336196899414,77.7465515136719,15.04415,1
DNK,2013,420.670433824569,5.31200955037279,94.6297,125.213,61377.5940590412,1.39267343161971,103.612813249189,19.3525146403367,0.789071780078062,3075.55142847176,27.0,100.0,19.734359858156,11.7998537089519,65.5690146038965,1.25664041508446,5614932.0,87.5436524760432,80.4186782836914,15.2351,1
DNK,2014,315.849152477737,5.54194445266449,95.9935,126.869,62520.4509747011,1.27799983192831,103.210859225139,20.1482030437865,0.56402054044954,2881.05250715935,30.2,100.0,19.4044479337978,11.8293905304366,65.9892898028769,1.35342720224903,5643475.0,87.6823985731907,81.3143615722656,15.42605,1
DNK,2015,161.360879420552,6.00409177929259,96.3305,124.554,53094.0133607574,2.10441456445301,105.130362453899,20.5435311718122,0.452034153691575,2847.9879109495,32.5,100.0,19.5644428511085,12.484534308925,66.268123644985,0.908318060929302,5683483.0,87.7254056577329,83.300407409668,15.617,1
DNK,2016,167.191416002992,6.44246339990486,96.9678,121.941,54500.9260410217,3.07304549209093,101.452783808643,21.680712423112,0.250000000000031,2891.02688317679,32.0,100.0,20.2319629319966,12.9401692109791,65.5816572655399,0.92879780499665,5728010.0,87.6999969482422,82.1714935302734,15.6165,1
DNK,2017,109.472054416921,6.62415632172651,97.0994,123.862,57521.5514992225,3.05647723922718,104.215676920442,21.9568242214893,1.14713216957602,2896.57067618882,35.0,100.0,20.4236252284711,13.0145483841175,65.2651305462279,1.25985806734514,5764980.0,88.0161943799509,81.3220062255859,15.64,1
DNK,2018,108.912193357066,6.55655045251684,97.3192,124.55,61324.7665045565,1.8600074900921,108.813985501909,22.5323146804877,0.813609467455631,2870.41628591658,34.6,100.0,20.5755636281273,13.0043275494945,65.1569808657312,0.99704488734783,5793636.0,88.1059762310689,81.1405487060547,15.664,1
DNK,2019,66.3983802778261,7.27922375956897,98.0464,124.573,59404.2663247723,1.71140093932736,111.891475065653,21.8859998750194,0.75813157251162,2757.24986480703,37.2,100.0,20.6402200527554,13.4024278659202,65.1563499910143,1.24122741169144,5814422.0,88.2096490810669,81.6945877075195,15.6875,1
DNK,2020,37.5298984601307,8.5952783460926,96.5491,124.37,60985.4885601514,-1.78010601831291,104.433432671151,22.7626532555055,0.420711974110115,2637.04300572344,39.5,100.0,19.5550544065806,12.8371087335606,65.9864386706891,1.33752008668451,5831404.0,88.2394485473632,82.6643295288086,15.711,1
DNK,2021,,7.06843302671453,98.8659,125.604,69340.7334922138,6.50025445756295,112.321472697291,23.9587122773163,1.8530454398968,2756.12264765988,39.5,100.0,19.3930980986428,12.5543797574878,66.6398766336931,1.08103120928969,5856733.0,88.2616449318149,83.982292175293,15.7345,1
DNK,2022,,5.68593503155571,97.8601,126.484,67781.0940939514,0.443832614908331,131.995824909071,24.7772032902353,7.6965669988926,2580.54319180783,,100.0,20.6688567291554,12.8241154699449,66.429806790063,1.00228533729664,5903037.0,88.3880239837703,84.5866088867188,15.758,1
EGY,2000,215.256183696006,3.35611547485464,0.641265,1.86075,1366.09274372613,6.37000382991766,39.0179359012055,19.5530726256983,2.68380535348546,569.881356092312,8.3,97.7,30.7518670979124,17.9979711849456,46.5259923551897,15.5380770361658,73083284.0,42.7339398932519,,0.0594806368978854,0
EGY,2001,189.594399567687,2.81233756898134,0.838946,3.74243,1295.1374184163,3.53525197391507,39.8104265402844,18.2603847226094,2.26975720475956,634.095104088458,7.8,97.4,30.8988569835517,17.6980763869529,46.457987175913,15.3512684694731,74652029.0,42.7835506765333,27.8922500610352,0.060126575920438,0
EGY,2002,190.406732914591,2.65981416707796,2.72,5.89553,1116.82884626213,2.39020402573726,40.9870678279229,17.9994721562418,2.73723855000334,636.526193894253,7.3,97.5,32.5835048825548,18.4967537608868,45.5887833201372,15.4048561625759,76239137.0,42.8347629483917,28.9182395935059,0.0607725149429906,0
